customer_id,age,gender,tenure_months,monthly_spend,calls,sms,complaints,region,churn
C000580,72,M,10,29.92,6,20,0,north,0
C000581,57,M,13,15.19,9,20,0,south,1
C000582,69,M,9,14.88,10,16,0,south,0
C000583,33,M,9,24.5,9,18,0,west,0
C000584,30,F,1,19.55,22,9,0,south,1
C000585,67,M,23,17.38,10,26,1,east,0
C000586,77,F,11,27.15,9,18,0,south,0
C000587,59,M,4,31.66,7,20,0,west,1
C000588,47,F,33,25.22,9,15,0,south,0
C000589,36,M,32,48.72,11,15,1,west,1
C000590,34,M,13,10.9,7,22,0,west,0
C000591,73,M,7,44.67,14,23,0,west,0
C000592,36,M,20,25.89,14,24,0,south,0
C000593,45,M,6,24.46,14,19,0,north,0
C000594,75,F,5,3.58,8,19,0,west,1
C000595,72,F,26,32.38,13,23,0,west,0
C000596,43,F,0,22.28,20,17,0,east,1
C000597,54,F,1,19.64,4,18,1,west,0
C000598,43,M,0,14.37,9,18,0,south,0
C000599,70,M,3,12.03,11,19,0,south,0
C000600,79,M,1,31.81,9,19,0,north,0
C000601,40,M,109,74.81,4,14,0,east,0
C000602,26,M,6,38.41,9,27,0,west,1
C000603,29,M,3,16.24,11,20,0,south,0
C000604,70,M,5,18.15,7,27,0,east,1
C000605,18,M,55,55.66,6,21,0,south,0
C000606,75,F,14,10.77,11,23,0,west,0
C000607,75,F,9,12.37,19,13,0,south,0
C000608,18,M,41,51.47,8,25,0,east,0
C000609,64,F,10,13.28,6,26,0,north,0
C000610,51,F,8,5.81,13,17,0,west,0
C000611,49,M,4,40.69,16,22,0,south,0
C000612,79,M,9,10.56,7,24,1,east,0
C000613,71,M,7,25.34,9,24,0,south,0
C000614,65,F,22,31.69,9,20,1,south,1
C000615,42,F,6,-5.11,4,13,0,north,1
C000616,57,M,17,25.83,11,15,1,north,0
C000617,62,M,1,24.98,18,26,0,west,1
C000618,70,F,4,25.54,11,15,0,west,0
C000619,18,M,10,34.04,13,20,0,west,0
C000620,33,M,55,43.63,11,24,0,west,1
C000621,78,F,9,31.63,9,14,0,east,0
C000622,56,F,21,23.61,9,15,0,west,0
C000623,22,F,5,8.4,5,21,0,west,1
C000624,39,F,2,8.02,6,22,0,south,0
C000625,46,F,1,5.88,10,12,0,south,1
C000626,72,M,7,33.6,11,21,0,east,0
C000627,20,F,3,6.35,12,21,0,south,0
C000628,29,M,3,24.24,9,18,0,south,1
C000629,43,F,28,31.34,12,15,0,east,0
C000630,33,M,0,18.97,16,30,0,north,0
C000631,68,F,16,41.64,13,23,0,south,1
C000632,54,M,9,20.12,10,17,0,north,0
C000633,39,M,14,33.12,13,25,0,north,0
C000634,74,M,16,28.38,8,18,0,north,0
C000635,46,M,7,21.98,9,18,0,east,0
C000636,31,F,6,46.0,8,17,0,west,0
C000637,45,F,26,18.59,14,19,0,east,0
C000638,22,M,41,53.39,10,18,0,east,0
C000639,64,M,4,28.56,10,22,0,west,0
C000640,66,M,2,16.2,5,21,1,north,0
C000641,47,M,45,58.79,9,16,0,west,0
C000642,63,M,8,5.52,14,15,0,north,0
C000643,79,F,16,22.78,18,22,0,west,1
C000644,69,M,8,11.92,9,15,0,north,0
C000645,22,M,2,25.12,9,20,1,south,1
C000646,29,M,17,17.37,15,37,0,north,0
C000647,33,M,14,31.33,9,25,0,west,0
C000648,43,M,4,20.14,9,14,0,south,0
C000649,43,F,12,21.21,10,12,0,north,0
C000650,65,M,31,39.39,11,20,0,south,0
C000651,38,M,17,25.81,9,15,0,south,0
C000652,56,M,2,10.11,13,15,0,east,0
C000653,53,M,15,55.51,14,16,0,west,0
C000654,50,M,24,27.13,6,17,0,east,0
C000655,79,F,31,13.32,19,20,0,west,0
C000656,47,F,19,21.08,14,22,0,north,0
C000657,54,F,3,8.83,8,20,0,east,0
C000658,40,M,24,40.26,3,25,0,south,0
C000659,75,M,22,34.22,7,12,0,east,0
C000660,27,M,0,23.99,4,18,1,east,1
C000661,71,F,10,21.3,11,22,0,south,1
C000662,22,F,8,21.21,9,22,0,west,0
C000663,53,M,22,27.29,6,13,0,north,0
C000664,51,M,4,21.19,7,22,0,north,0
C000665,69,M,17,36.85,12,24,0,south,0
C000666,48,F,48,47.36,7,15,0,west,0
C000667,27,F,31,40.5,14,20,0,west,0
C000668,75,M,50,50.0,11,19,0,east,0
C000669,36,M,76,66.84,4,8,0,north,0
C000670,75,F,0,22.88,11,21,1,west,0
C000671,49,M,19,33.09,14,17,0,south,0
C000672,18,M,10,36.89,9,14,0,north,0
C000673,73,M,39,32.85,9,15,0,south,0
C000674,22,F,5,13.94,8,19,0,west,0
C000675,62,M,79,47.64,10,16,0,east,0
C000676,21,M,19,31.33,8,23,0,north,0
C000677,33,F,31,16.96,10,17,0,west,1
C000678,41,M,1,25.12,14,18,0,west,0
C000679,33,M,4,20.91,12,17,1,south,0
C000680,72,M,28,45.35,8,17,0,north,0
C000681,19,M,0,13.28,14,22,1,west,1
C000682,66,F,33,34.47,9,16,0,east,0
C000683,45,M,0,31.22,13,21,0,north,0
C000684,49,M,21,44.33,10,17,0,south,0
C000685,44,F,9,17.7,10,26,0,east,1
C000686,37,F,18,30.82,9,19,0,west,0
C000687,41,F,23,34.44,5,21,0,west,0
C000688,29,M,8,27.74,5,16,0,west,0
C000689,67,M,2,18.37,13,21,0,west,0
C000690,52,F,1,33.31,14,15,0,south,1
C000691,77,M,17,9.6,18,18,0,east,0
C000692,50,F,14,22.79,13,15,0,north,0
C000693,50,F,27,37.98,17,22,0,west,0
C000694,78,F,14,31.57,10,23,0,east,0
C000695,68,M,10,38.53,8,29,0,east,0
C000696,60,M,10,36.98,9,25,0,east,1
C000697,54,F,0,17.14,7,17,0,east,0
C000698,29,M,8,37.0,14,23,0,south,0
C000699,20,M,74,49.86,8,30,0,east,1
C000700,18,F,41,49.81,9,15,1,south,0
C000701,50,F,7,41.61,15,26,0,south,0
C000702,57,M,17,40.65,8,25,0,west,0
C000703,27,M,37,39.56,10,24,0,north,0
C000704,60,M,11,22.18,14,22,0,north,0
C000705,61,F,0,4.71,9,20,0,east,0
C000706,46,F,1,23.61,10,28,1,east,1
C000707,30,M,14,15.85,9,31,0,north,0
C000708,29,M,69,46.57,11,20,0,north,0
C000709,48,F,23,19.59,6,18,0,south,0
C000710,63,M,1,15.9,11,18,1,east,1
C000711,19,M,4,21.72,9,18,0,north,0
C000712,78,F,29,37.24,15,19,0,north,0
C000713,68,M,36,31.99,12,20,0,south,0
C000714,67,F,19,40.19,10,19,0,west,0
C000715,52,M,20,27.92,11,17,0,south,0
C000716,40,M,0,12.12,12,15,0,north,0
C000717,34,F,35,39.76,16,22,0,east,0
C000718,43,M,31,55.14,12,18,0,west,0
C000719,25,F,5,25.85,10,15,0,south,0
C000720,46,F,24,28.37,10,23,0,west,0
C000721,43,M,4,6.73,15,15,0,west,0
C000722,27,M,0,17.81,10,25,0,south,0
C000723,43,M,4,24.35,9,15,0,east,1
C000724,79,M,3,17.62,6,19,0,north,0
C000725,51,M,8,7.35,10,20,0,north,0
C000726,68,M,10,16.49,10,14,0,east,0
C000727,58,M,14,41.55,16,14,0,west,0
C000728,24,F,12,40.34,14,13,0,east,0
C000729,21,F,6,14.13,11,31,0,west,0
C000730,75,F,0,26.73,19,17,0,south,0
C000731,70,M,18,17.21,14,20,0,west,0
C000732,67,M,10,39.04,7,18,0,north,0
C000733,62,F,7,25.95,8,23,0,north,0
C000734,28,M,40,49.5,13,23,0,west,0
C000735,46,M,27,16.35,13,20,0,north,0
C000736,73,F,39,46.28,10,18,0,east,0
C000737,53,F,13,26.42,7,25,0,west,0
C000738,42,M,2,29.52,15,23,0,east,0
C000739,38,M,23,40.65,10,13,0,north,0
C000740,78,F,4,22.66,14,27,0,east,1
C000741,74,F,11,19.49,8,25,0,west,0
C000742,53,F,1,28.3,6,25,1,east,1
C000743,27,F,34,36.4,14,17,0,east,0
C000744,54,F,2,12.27,12,23,0,north,0
C000745,26,M,46,33.8,4,14,0,north,0
C000746,41,M,39,24.73,16,17,0,west,0
C000747,52,F,12,20.9,16,17,0,west,0
C000748,66,F,27,44.53,8,13,0,north,0
C000749,52,F,19,31.28,13,18,0,south,0
C000750,65,M,32,30.7,14,23,0,north,0
C000751,53,M,11,33.55,15,25,0,south,0
C000752,35,F,30,26.68,14,21,0,east,0
C000753,66,F,12,26.95,7,18,0,west,0
C000754,56,F,56,46.2,13,24,0,east,0
C000755,49,F,13,34.29,7,16,0,east,0
C000756,41,F,12,10.23,14,21,0,north,0
C000757,40,F,30,26.5,10,20,0,west,0
C000758,79,F,34,20.62,13,20,0,south,0
C000759,49,F,16,25.4,9,30,0,north,0
C000760,54,F,3,33.61,12,18,0,north,0
C000761,29,M,12,20.95,10,27,0,east,0
C000762,66,M,68,48.89,12,19,0,south,0
C000763,72,F,27,42.22,10,20,0,north,0
C000764,30,M,33,47.19,16,29,0,west,0
C000765,40,M,0,19.11,7,21,0,south,0
C000766,42,M,12,32.85,15,17,0,north,0
C000767,52,M,20,19.23,9,24,1,east,1
C000768,58,M,35,51.28,3,15,0,north,0
C000769,47,M,1,41.99,11,18,0,south,1
C000770,34,F,38,44.21,11,26,0,east,0
C000771,66,M,15,6.66,9,25,0,north,0
C000772,79,M,4,16.42,13,20,0,south,0
C000773,37,M,7,29.63,12,29,0,south,0
C000774,65,F,6,18.79,7,21,0,east,0
C000775,42,M,15,40.22,13,25,0,east,1
C000776,39,F,1,26.38,8,21,0,west,0
C000777,30,F,3,14.44,14,29,0,west,1
C000778,76,F,33,36.82,17,16,0,north,1
C000779,36,M,2,12.06,16,14,0,west,0
C000780,66,F,5,20.67,12,17,0,west,0
C000781,53,M,12,20.45,11,22,0,east,0
C000782,29,F,14,38.75,8,35,0,north,0
C000783,78,F,28,55.16,8,18,0,south,0
C000784,58,M,11,11.19,15,22,0,east,1
C000785,36,M,31,16.27,6,19,0,south,1
C000786,29,M,19,27.05,15,19,1,west,1
C000787,26,F,2,5.82,13,13,0,west,1
C000788,24,M,3,21.96,12,15,0,west,0
C000789,45,F,11,32.99,12,19,1,south,0
C000790,31,M,10,39.94,13,22,0,north,0
C000791,48,F,27,35.51,9,32,1,east,0
C000792,69,F,17,26.57,13,22,0,west,0
C000793,36,F,9,4.72,9,25,0,west,0
C000794,75,F,3,21.76,13,18,0,north,0
C000795,64,M,5,23.21,13,21,0,east,0
C000796,33,M,17,34.89,7,13,0,north,0
C000797,70,F,11,18.42,17,21,0,north,0
C000798,22,M,14,22.65,2,13,0,west,0
C000799,52,M,3,6.72,11,16,0,west,0
C000800,29,M,21,7.59,13,23,0,north,1
C000801,42,M,38,27.92,7,14,0,south,0
C000802,69,M,5,6.8,11,15,0,west,1
C000803,76,F,13,29.87,8,15,0,east,0
C000804,38,M,74,51.82,10,23,0,west,0
C000805,53,F,8,18.62,9,12,0,south,0
C000806,70,M,18,19.16,7,24,0,south,0
C000807,40,F,1,-11.83,8,20,0,north,0
C000808,33,M,18,44.08,7,15,0,north,0
C000809,74,F,1,10.5,8,22,0,south,1
C000810,56,F,63,47.38,10,13,0,east,0
C000811,62,M,25,17.95,13,19,0,north,0
C000812,70,F,31,45.22,12,17,0,south,0
C000813,59,F,24,33.43,9,17,0,east,0
C000814,75,F,17,20.24,17,25,0,east,1
C000815,56,F,11,21.58,10,27,0,south,0
C000816,31,M,39,56.28,10,23,0,south,0
C000817,48,F,62,50.27,11,17,0,east,0
C000818,75,M,13,24.68,18,18,0,east,0
C000819,22,M,53,37.09,14,23,1,south,0
C000820,52,F,17,9.55,9,16,0,south,0
C000821,40,M,15,25.9,8,24,0,west,0
C000822,46,F,12,29.25,11,22,0,east,0
C000823,60,F,4,33.0,11,19,0,north,0
C000824,28,F,0,-2.48,8,24,0,west,0
C000825,35,F,5,11.25,6,25,0,west,0
C000826,64,M,14,21.19,2,16,0,east,0
C000827,29,M,9,24.47,7,23,0,east,0
C000828,26,M,11,24.05,7,19,0,west,1
C000829,27,M,78,57.78,4,21,0,east,0
C000830,75,M,8,28.08,15,18,0,east,1
C000831,61,M,12,16.97,8,18,0,north,0
C000832,34,F,2,30.34,10,15,0,south,0
C000833,78,F,0,24.33,12,18,0,west,0
C000834,55,M,29,31.3,7,22,0,east,0
C000835,24,F,16,44.01,15,19,0,south,0
C000836,63,M,28,49.56,13,16,0,south,0
C000837,30,M,3,30.83,10,17,0,south,0
C000838,57,F,16,-2.19,12,19,0,east,0
C000839,59,F,5,38.29,9,19,1,west,0
C000840,26,F,5,30.45,4,16,0,west,0
C000841,67,M,0,40.06,12,20,1,east,1
C000842,44,F,2,33.37,6,11,0,east,0
C000843,75,F,7,39.28,15,20,0,west,0
C000844,19,F,2,29.79,11,26,0,west,0
C000845,22,F,85,75.99,9,18,0,west,0
C000846,46,F,7,43.44,8,20,0,north,0
C000847,54,F,2,23.17,9,22,0,south,1
C000848,55,F,4,6.28,10,17,0,north,1
C000849,36,F,17,25.43,8,24,0,north,0
C000850,25,F,1,24.4,7,25,0,east,1
C000851,65,M,39,40.25,17,22,0,south,1
C000852,62,F,65,40.03,9,17,0,south,0
C000853,18,M,5,6.19,12,25,0,west,0
C000854,39,M,11,18.09,6,24,0,east,0
C000855,69,F,0,28.08,13,18,0,east,0
C000856,34,F,20,45.8,6,20,0,west,0
C000857,24,F,10,34.17,11,20,0,west,0
C000858,42,M,6,33.57,9,25,0,north,0
C000859,62,M,4,21.19,20,25,0,west,1
C000860,21,M,21,13.08,12,15,0,west,0
C000861,53,F,10,20.45,7,12,0,east,0
C000862,23,F,3,18.91,11,12,0,north,1
C000863,77,F,23,26.53,4,22,0,south,0
C000864,48,F,16,28.55,12,15,0,north,0
C000865,36,F,39,43.91,11,17,0,east,0
C000866,78,F,2,29.53,10,22,1,south,1
C000867,61,M,30,32.22,14,23,0,north,0
C000868,71,M,22,11.96,17,19,0,west,0
C000869,56,F,2,16.17,6,25,0,north,1
C000870,44,F,23,31.94,9,27,0,south,0
C000871,27,M,11,37.73,4,19,0,north,0
C000872,43,F,58,43.32,8,19,0,north,0
C000873,36,M,3,26.63,10,21,0,north,1
C000874,56,M,20,32.9,8,19,0,west,0
C000875,79,F,9,24.94,10,23,0,east,1
C000876,20,F,62,60.31,13,16,0,east,0
C000877,62,F,8,17.39,12,20,0,east,0
C000878,30,M,65,46.75,14,20,0,north,0
C000879,67,M,46,42.88,7,23,0,south,0
C000880,45,F,6,16.6,12,21,0,north,0
C000881,79,F,32,41.08,6,19,0,north,0
C000882,75,M,108,66.87,9,13,0,east,0
C000883,37,F,5,24.76,11,12,0,east,0
C000884,45,M,11,24.5,8,24,0,west,0
C000885,25,F,14,29.15,9,17,0,north,0
C000886,78,F,6,18.4,9,17,0,west,0
C000887,58,M,0,16.61,12,17,0,west,1
C000888,56,M,4,22.96,12,14,0,west,1
C000889,18,F,6,25.02,12,13,0,east,0
C000890,20,F,11,25.46,8,22,0,west,0
C000891,30,F,3,38.55,14,26,0,north,1
C000892,45,F,41,30.59,16,18,0,west,0
C000893,79,F,24,31.36,7,16,1,east,0
C000894,74,F,1,4.76,13,17,0,north,0
C000895,77,M,21,34.22,6,13,0,north,0
C000896,66,M,21,19.35,7,16,0,south,0
C000897,42,M,62,48.22,9,6,0,east,0
C000898,73,M,0,16.28,6,12,0,south,1
C000899,50,F,5,25.31,9,17,0,east,0
C000900,55,M,52,40.47,5,19,0,east,0
C000901,70,F,53,40.55,10,14,1,east,1
C000902,23,F,25,46.86,11,22,0,south,0
C000903,75,F,29,37.35,11,15,0,west,0
C000904,61,M,1,14.89,10,18,0,east,1
C000905,62,M,14,24.49,7,19,0,north,1
C000906,49,M,5,38.95,8,21,0,north,1
C000907,62,M,3,19.15,11,17,0,east,0
C000908,78,M,33,29.61,8,17,0,east,0
C000909,64,F,2,14.15,12,18,0,east,0
C000910,38,F,12,20.51,5,16,0,west,0
C000911,33,F,55,41.56,17,23,0,east,0
C000912,71,F,4,9.2,8,26,0,west,1
C000913,38,M,76,46.76,13,20,0,west,0
C000914,28,F,103,63.21,8,14,0,east,0
C000915,77,F,16,33.92,9,20,0,east,0
C000916,54,M,3,17.69,10,21,0,west,0
C000917,53,F,7,21.43,6,22,0,south,0
C000918,52,M,11,38.2,10,26,0,west,0
C000919,36,F,7,36.45,11,14,1,north,1
C000920,37,F,6,20.18,7,26,0,east,0
C000921,74,M,71,49.19,13,21,0,south,0
C000922,35,F,3,12.86,6,22,0,south,0
C000923,64,F,26,39.93,12,26,0,east,0
C000924,58,F,0,17.95,9,20,0,south,1
C000925,66,M,18,25.14,7,17,0,north,0
C000926,31,F,49,36.36,10,26,0,east,0
C000927,32,M,6,15.3,12,16,0,west,0
C000928,48,M,4,25.2,7,22,0,east,0
C000929,18,M,21,17.35,10,22,0,north,0
C000930,70,F,24,41.95,8,17,0,south,0
C000931,71,F,23,26.16,14,14,0,east,0
C000932,71,F,7,22.0,7,26,0,north,0
C000933,20,F,5,9.13,16,20,1,west,0
C000934,33,M,62,50.88,7,18,0,north,0
C000935,40,M,51,42.22,12,15,0,east,0
C000936,74,M,12,25.5,10,19,0,north,0
C000937,28,M,37,53.22,8,13,0,west,0
C000938,29,M,12,27.78,10,19,0,east,0
C000939,27,M,11,17.55,10,22,0,south,0
C000940,49,M,3,14.39,12,17,0,east,1
C000941,33,M,11,31.45,10,21,0,west,0
C000942,25,M,15,40.49,4,24,0,west,0
C000943,55,M,0,22.82,10,16,0,east,1
C000944,29,F,11,32.39,7,23,0,west,0
C000945,41,F,30,41.1,5,21,0,north,0
C000946,45,F,22,45.19,10,25,0,north,0
C000947,70,M,20,10.5,14,23,0,south,0
C000948,25,M,48,50.67,10,26,0,east,0
C000949,75,F,0,29.84,12,22,0,south,0
C000950,45,M,16,14.61,14,15,0,north,0
C000951,53,M,30,26.14,11,27,0,south,0
C000952,43,M,15,18.99,10,15,0,west,0
C000953,25,M,7,16.21,5,13,0,east,0
C000954,75,M,2,16.18,16,18,0,east,1
C000955,77,M,43,43.93,15,21,0,east,0
C000956,67,F,12,34.66,12,23,0,north,0
C000957,45,M,42,51.81,6,7,0,west,0
C000958,45,M,17,20.12,13,17,0,north,0
C000959,54,F,22,22.55,10,18,0,west,0
C000960,58,M,32,49.16,8,23,0,west,0
C000961,53,M,21,36.97,10,24,0,east,0
C000962,44,F,10,25.83,15,20,0,north,0
C000963,71,M,14,31.73,10,17,0,south,0
C000964,34,M,32,35.7,8,31,0,south,0
C000965,26,M,9,29.75,10,27,0,east,0
C000966,50,M,9,21.14,8,21,0,north,1
C000967,70,F,2,23.69,10,16,0,west,0
C000968,37,F,49,29.39,12,27,0,east,0
C000969,30,M,1,13.62,10,21,1,south,1
C000970,45,F,20,23.23,15,14,0,south,0
C000971,65,M,10,21.26,14,18,0,west,0
C000972,46,M,10,15.73,14,15,0,north,0
C000973,30,F,22,25.66,12,14,0,south,0
C000974,63,M,1,5.36,6,23,0,north,1
C000975,52,M,18,34.49,12,18,0,north,0
C000976,78,M,29,33.67,13,24,0,south,0
C000977,23,M,35,20.45,12,13,0,south,0
C000978,35,M,3,13.15,10,14,0,east,0
C000979,68,F,45,45.87,8,20,0,north,0
C000980,22,M,21,25.07,9,28,0,east,0
C000981,64,M,42,34.03,5,22,0,north,0
C000982,42,M,13,25.75,11,23,0,south,0
C000983,19,F,15,30.94,12,26,0,north,0
C000984,27,F,50,30.64,12,20,0,east,1
C000985,73,F,46,48.5,8,18,0,north,0
C000986,47,F,11,17.5,8,20,0,south,0
C000987,67,F,6,22.82,13,18,0,east,0
C000988,76,M,9,24.15,14,19,0,north,0
C000989,62,M,9,19.23,14,22,1,north,1
C000990,22,F,6,12.76,12,16,0,north,1
C000991,72,F,6,20.14,6,20,0,north,1
C000992,73,F,39,55.75,11,29,0,west,0
C000993,50,M,1,6.88,7,24,0,north,0
C000994,71,M,22,47.92,6,26,0,south,0
C000995,18,M,3,18.9,7,15,0,south,1
C000996,35,F,8,24.35,11,15,0,east,0
C000997,49,M,1,9.63,11,21,1,north,1
C000998,64,M,6,15.29,9,17,0,west,0
C000999,66,F,29,29.47,10,24,0,west,0
C001000,28,M,43,31.04,10,22,0,south,0
C001001,38,F,5,20.41,12,18,0,west,0
C001002,43,M,12,21.93,14,15,0,south,0
C001003,42,M,12,44.51,10,18,0,north,0
C001004,39,M,41,28.84,11,21,0,east,0
C001005,76,F,28,35.03,11,14,0,north,0
C001006,44,M,14,29.48,9,20,0,west,0
C001007,66,M,22,20.3,6,24,0,east,0
C001008,30,F,37,45.37,14,20,0,east,0
C001009,50,M,0,16.02,12,18,0,south,0
C001010,51,F,10,0.08,9,20,0,east,0
C001011,58,F,47,50.1,6,24,0,south,0
C001012,52,M,26,21.83,11,13,1,west,1
C001013,18,F,15,17.02,10,18,0,south,0
C001014,38,M,15,34.38,6,14,0,north,0
C001015,65,F,8,20.53,11,17,0,west,1
C001016,72,M,14,36.18,10,25,0,north,0
C001017,23,F,21,42.6,11,14,0,west,0
C001018,45,M,10,18.55,16,23,0,east,0
C001019,34,F,25,40.43,7,17,0,west,0
C001020,22,M,39,31.95,6,20,0,north,0
C001021,48,M,3,43.83,11,23,0,west,0
C001022,22,M,12,19.07,11,25,0,north,0
C001023,55,M,10,35.26,11,20,0,east,0
C001024,20,F,23,39.94,11,18,0,north,0
C001025,70,M,5,25.66,17,20,0,south,1
C001026,40,F,20,23.29,12,22,0,west,0
C001027,54,F,41,38.99,10,24,0,north,0
C001028,70,F,10,3.46,8,13,0,north,0
C001029,54,M,48,46.24,13,23,0,north,0
C001030,27,M,99,73.0,9,24,0,south,0
C001031,27,F,2,22.33,5,21,1,east,0
C001032,36,M,5,-7.23,14,21,0,south,1
C001033,34,M,60,37.34,11,18,0,east,0
C001034,38,F,63,44.02,12,18,0,south,0
C001035,31,F,2,23.92,8,21,0,north,1
C001036,26,F,0,22.89,14,20,0,south,0
C001037,63,M,3,19.8,7,27,0,west,0
C001038,18,F,110,81.35,14,20,0,east,0
C001039,68,M,3,11.24,5,12,0,north,1
C001040,62,M,13,32.6,11,20,0,east,0
C001041,30,F,37,43.25,13,18,0,north,0
C001042,21,M,0,23.78,10,17,1,north,1
C001043,79,M,18,27.18,6,13,0,west,0
C001044,18,M,6,41.31,16,13,0,south,0
C001045,66,F,39,44.43,7,17,0,west,0
C001046,57,F,6,13.32,10,10,0,east,0
C001047,49,F,23,33.98,12,19,0,south,0
C001048,51,F,22,38.52,5,17,0,east,0
C001049,45,M,5,16.62,13,16,0,south,0
C001050,48,M,0,30.89,12,18,0,west,1
C001051,25,M,10,28.82,6,18,0,north,0
C001052,56,M,6,-0.42,11,20,0,east,0
C001053,43,M,33,39.5,8,14,0,east,0
C001054,75,F,32,31.94,10,24,0,west,0
C001055,51,M,12,31.37,8,20,0,west,0
C001056,71,M,18,38.44,15,23,0,south,0
C001057,71,M,18,30.95,15,21,0,east,0
C001058,20,M,35,54.15,10,17,0,west,0
C001059,76,F,11,23.71,13,27,0,south,0
C001060,67,M,6,29.25,14,15,0,south,0
C001061,29,M,6,31.05,13,18,1,east,1
C001062,18,F,15,26.53,8,18,0,south,0
C001063,71,M,11,33.29,9,27,0,west,0
C001064,61,M,11,19.55,10,19,0,west,0
C001065,22,M,1,16.27,9,23,0,west,0
C001066,47,F,25,19.38,12,25,0,east,0
C001067,47,F,4,24.41,10,26,0,west,1
C001068,76,F,4,25.25,8,16,0,north,1
C001069,74,M,10,36.79,7,20,0,south,0
C001070,34,F,5,30.41,9,27,0,north,0
C001071,65,M,17,25.65,8,22,0,south,0
C001072,64,M,9,12.72,5,26,0,east,0
C001073,40,M,11,29.83,13,14,0,west,0
C001074,32,M,15,38.61,9,19,0,south,0
C001075,54,M,4,29.55,4,22,0,south,0
C001076,38,F,3,32.34,17,24,0,west,0
C001077,31,F,42,38.88,10,23,0,east,0
C001078,19,M,11,20.83,9,19,0,north,0
C001079,28,M,10,17.63,12,21,0,east,0
C001080,68,M,0,19.44,7,16,1,west,0
C001081,56,M,13,25.71,12,16,0,north,1
C001082,55,F,16,30.07,11,19,0,west,0
C001083,77,M,16,26.71,12,14,0,north,0
C001084,51,F,24,30.66,12,22,0,south,0
C001085,55,M,3,13.73,8,21,0,west,0
C001086,67,M,5,31.92,15,18,0,west,1
C001087,51,M,33,37.27,12,21,0,south,0
C001088,35,M,58,47.26,11,17,0,west,1
C001089,47,M,2,13.53,10,16,1,north,0
C001090,32,F,13,13.18,6,18,0,west,0
C001091,44,M,4,35.08,6,26,0,east,1
C001092,68,F,1,26.05,8,11,0,north,1
C001093,51,M,7,7.26,11,17,0,west,0
C001094,69,M,3,29.13,5,21,0,south,0
C001095,74,M,24,41.22,8,30,0,east,0
C001096,55,F,15,28.74,8,15,0,east,0
C001097,50,M,3,37.48,10,21,0,south,1
C001098,41,F,0,22.17,12,27,0,east,0
C001099,32,M,33,22.33,8,22,0,east,0
C001100,77,F,3,25.15,12,20,0,north,0
C001101,47,M,18,31.45,9,23,0,west,0
C001102,72,F,8,17.97,9,25,0,north,0
C001103,59,F,17,34.24,10,19,0,south,0
C001104,68,F,7,6.82,9,22,0,north,1
C001105,34,M,1,30.41,4,22,0,east,0
C001106,22,M,5,13.72,3,22,0,south,0
C001107,46,M,4,12.15,11,25,0,west,1
C001108,21,F,11,24.36,6,17,0,south,0
C001109,27,M,21,34.83,10,22,0,south,0
C001110,73,F,6,24.64,11,18,0,east,0
C001111,34,M,0,12.57,10,16,0,north,1
C001112,27,M,14,21.94,10,22,1,east,1
C001113,34,M,18,17.67,11,18,0,east,1
C001114,77,F,65,50.25,10,23,0,north,0
C001115,37,F,17,39.25,10,17,0,north,0
C001116,41,F,12,25.96,18,23,0,east,1
C001117,22,M,17,37.09,10,26,0,west,0
C001118,51,F,52,60.55,15,22,0,north,0
C001119,23,F,35,31.62,6,19,0,west,0
C001120,70,M,7,21.63,11,23,0,east,0
C001121,19,F,5,44.21,14,12,0,north,0
C001122,30,F,6,37.44,17,20,0,east,0
C001123,79,F,14,10.28,12,23,0,north,0
C001124,60,F,27,37.37,4,14,0,south,1
C001125,60,M,13,26.51,5,16,0,north,0
C001126,65,M,1,28.76,10,15,0,east,0
C001127,28,F,25,25.05,14,23,0,north,0
C001128,68,M,32,27.6,12,30,0,north,0
C001129,64,F,6,16.24,8,19,0,east,0
C001130,74,F,21,24.78,8,22,0,north,0
C001131,40,F,11,33.65,11,26,0,south,0
C001132,72,F,43,29.69,13,16,0,west,0
C001133,33,M,37,32.27,12,23,0,west,0
C001134,48,M,14,9.11,12,19,0,south,0
C001135,28,M,23,41.57,10,15,0,south,0
C001136,71,M,42,53.71,12,18,0,west,0
C001137,33,M,13,23.23,10,15,0,south,0
C001138,25,M,7,20.52,13,17,0,north,0
C001139,21,F,28,38.53,10,16,0,west,0
C001140,57,F,4,36.74,13,19,0,west,0
C001141,21,M,9,28.59,12,21,0,west,0
C001142,73,M,40,33.02,16,21,0,south,0
C001143,42,F,25,16.31,11,23,0,north,0
C001144,20,M,10,13.85,11,19,0,west,0
C001145,49,M,4,22.73,15,21,0,south,1
C001146,20,M,8,17.45,4,28,0,west,0
C001147,44,F,6,24.95,7,15,0,south,0
C001148,46,M,3,15.97,9,16,0,east,1
C001149,49,F,27,22.92,15,21,0,north,0
C001150,67,M,5,10.73,7,21,0,west,1
C001151,78,M,12,41.62,7,14,0,north,0
C001152,75,M,9,33.39,17,10,0,west,0
C001153,68,M,80,77.31,7,25,0,north,0
C001154,36,F,9,29.9,11,21,0,east,0
C001155,38,F,1,16.2,15,24,0,north,0
C001156,22,F,1,33.73,9,15,0,east,0
C001157,35,F,17,28.17,12,15,0,west,0
C001158,45,F,18,31.21,9,25,0,north,0
C001159,59,F,10,24.57,7,19,0,south,1
C001160,78,F,11,-3.97,12,14,0,west,0
